,GCC,ACC,ASP,h,diam,g,d,cl,b,PR
0,0.2556818181818182,0.5706384782076823,2.408199643493761,16.236274509803923,5,0.385369532428356,0.13903743315508021,0.4264796325735234,0.044006238859180036,0.02941176470588235
1,0.22816901408450704,0.4248232901976218,2.2792022792022792,11.47070707070707,5,0.3998044965786901,0.11742424242424243,0.3151465230180191,0.02767595307917889,0.0303030303030303
2,0.2057142857142857,0.21561823593073592,2.5907692307692307,9.818750000000001,5,0.40902777777777777,0.0907258064516129,0.2750971215434615,0.035013440860215045,0.031249999999999997
3,0.1651376146788991,0.2195596518177163,3.028985507246377,7.91505376344086,6,0.40591397849462363,0.07741935483870968,0.217735377876296,0.04182424916573971,0.03225806451612903
4,0.22641509433962265,0.1698412698412698,2.022222222222222,3.3688888888888884,4,0.4512820512820513,0.059770114942528735,0.10047747841296538,0.006896551724137931,0.03333333333333334
5,0.23076923076923078,0.09195402298850575,2.2142857142857144,2.06551724137931,5,0.49727767695099817,0.046798029556650245,0.06306211748022093,0.003740193395365809,0.034482758620689655
6,0.3157894736842105,0.11904761904761905,1.4,1.5595238095238098,2,0.5200892857142857,0.042328042328042326,0.05273368606701939,0.001322751322751323,0.035714285714285705
7,0.25,0.06172839506172839,1.6,1.3456790123456788,3,0.5242165242165242,0.037037037037037035,0.04696106362773029,0.0014814814814814812,0.03703703703703704
8,0.0,0.0,1.5,1.0256410256410258,2,0.5346153846153846,0.03076923076923077,0.037794871794871794,0.0010256410256410256,0.03846153846153847
9,0.0,0.0,1.6666666666666667,0.7066666666666666,3,0.6285714285714284,0.023333333333333334,0.02694444444444444,0.0007246376811594203,0.040000000000000015
10,0.0,0.0,1.3333333333333333,0.4583333333333333,2,0.6583333333333333,0.018115942028985508,0.01932367149758454,0.0001646903820816864,0.041666666666666664
11,0.0,0.0,1.0,0.2608695652173913,1,0.7391304347826088,0.011857707509881422,0.011857707509881424,0.0,0.043478260869565216
12,0.0,0.0,1.0,0.18181818181818182,1,0.8181818181818182,0.008658008658008658,0.008658008658008658,0.0,0.045454545454545456
13,0.0,0.0,1.0,0.09523809523809523,1,0.9047619047619049,0.004761904761904762,0.004761904761904762,0.0,0.04761904761904759
14,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.050000000000000024
15,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.05263157894736838
16,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.055555555555555566
17,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.058823529411764705
18,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0625
19,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.06666666666666665
20,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0714285714285714
21,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0769230769230769
22,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.08333333333333333
23,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.09090909090909095
24,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.09999999999999999
25,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.11111111111111113
26,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.125
27,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.14285714285714282
